24.83,1.0,197,239,186.0,241.0,0.03,1.30,-1.9006,-2.58
24.99,-1.0,197,239,194.5,243.0,0.03,1.30,-1.8751,-1.25
25.02,1.0,197,239,188.5,243.0,0.02,1.30,-1.8571,-2.52
25.12,-1.0,197,239,187.5,239.0,0.00,1.30,-1.8571,-1.21
25.21,1.0,197,239,205.0,242.5,-0.33,1.30,-2.1871,-2.50
25.29,-1.0,197,239,179.5,243.5,-0.06,1.30,-2.2471,-1.54
25.38,1.0,197,239,196.5,243.5,-0.05,1.30,-2.2981,-2.89
25.42,-1.0,197,239,189.0,241.0,-0.02,1.30,-2.3206,-1.65
25.52,1.0,197,239,189.0,241.0,0.00,1.30,-2.3206,-2.97
25.50,-1.0,197,239,194.5,240.0,0.11,1.30,-2.2106,-1.67
25.72,1.0,197,239,194.0,238.0,0.00,1.30,-2.2106,-2.86
25.79,-1.0,197,239,208.0,238.0,0.04,1.30,-2.1701,-1.56
25.88,1.0,197,239,206.5,238.0,0.00,1.30,-2.1701,-2.82
25.95,-1.0,197,239,193.5,240.0,-0.29,1.30,-2.4601,-1.52
26.00,1.0,197,239,193.0,239.5,0.00,1.30,-2.4601,-3.11
26.18,-1.0,197,239,195.5,239.0,0.00,1.30,-2.4601,-1.81
26.13,1.0,197,239,199.5,239.0,-0.02,1.30,-2.4781,-3.11
26.26,-1.0,197,239,204.0,240.0,0.00,1.30,-2.4781,-1.83
26.32,1.0,197,239,192.0,243.0,0.15,1.30,-2.3281,-3.13
26.43,-1.0,197,239,211.5,240.0,0.06,1.30,-2.2696,-1.68
26.51,1.0,197,239,192.0,241.0,0.06,1.30,-2.2111,-2.92
26.53,-1.0,197,239,219.0,239.0,0.06,1.30,-2.1511,-1.56
26.62,1.0,197,239,215.5,234.0,0.00,1.30,-2.1511,-2.80
26.68,-1.0,197,239,207.0,235.5,-0.24,1.30,-2.3911,-1.50
26.77,1.0,197,239,198.5,239.0,0.17,1.30,-2.2211,-3.04
26.97,-1.0,197,239,204.0,236.0,0.02,1.30,-2.2046,-1.57
27.02,1.0,197,239,206.5,234.0,0.00,1.30,-2.2046,-2.85
27.02,-1.0,197,239,206.5,237.0,0.00,1.30,-2.2046,-1.56
27.26,1.0,197,239,204.5,237.0,0.00,1.30,-2.2046,-2.85
